,icaoId,receiptTime,obsTime,reportTime,temp,dewp,wdir,wspd,visib,altim,qcField,metarType,rawOb,lat,lon,elev,name,cover,clouds,fltCat,wxString,slp,precip,wgst,maxT,minT,vertVis,IATA,Airport_name,Country,City,Information
1745,LFMH,2025-11-22 22:03:02.529000+00:00,1763848800,2025-11-22T22:00:00.000Z,-6.0,-7.0,130,2.0,5.59,1022.0,2,METAR,METAR LFMH 222200Z AUTO 13002KT 9000 NSC M06/M07 Q1022,45.533,4.293,400,"St-Étienne/Bouthéon, AR, FR",CLR,[],VFR,,,,,,,,EBU,Saint-Étienne-Bouthéon Airport,France,Saint-Étienne/Bouthéon,https://www.worlddata.info/europe/france/airports.php
1746,LFMK,2025-11-22 21:32:47.944000+00:00,1763847000,2025-11-22T21:30:00.000Z,1.0,-2.0,210,4.0,6+,1023.0,2,METAR,METAR LFMK 222130Z AUTO 21004KT 180V240 CAVOK 01/M02 Q1023,43.214,2.31,124,"Carcassonne/Salvaza Arpt, OC, FR",CAVOK,[],VFR,,,,,,,,CCF,Carcassonne Airport,France,Carcassonne/Salvaza,https://www.worlddata.info/europe/france/airports.php
1747,LFML,2025-11-22 22:03:02.186000+00:00,1763848800,2025-11-22T22:00:00.000Z,3.0,-4.0,330,10.0,6+,1020.0,18,METAR,METAR LFML 222200Z AUTO 33010KT CAVOK 03/M04 Q1020 NOSIG,43.438,5.216,20,"Marseille Arpt, PA, FR",CAVOK,[],VFR,,,,,,,,MRS,Marseille Provence Airport,France,"Marignane, Bouches-du-Rhône",https://www.worlddata.info/europe/france/airports.php
1748,LFMN,2025-11-22 22:03:05.805000+00:00,1763848800,2025-11-22T22:00:00.000Z,7.0,-2.0,330,12.0,6+,1017.0,16,METAR,METAR LFMN 222200Z 33012KT CAVOK 07/M02 Q1017 NOSIG,43.658,7.216,4,"Nice/Côte d'Azur Arpt, PA, FR",CAVOK,[],VFR,,,,,,,,NCE,Nice-Côte d'Azur Airport,France,"Nice, Alpes-Maritimes",https://www.worlddata.info/europe/france/airports.php
1749,LFMP,2025-11-22 22:03:05.553000+00:00,1763848800,2025-11-22T22:00:00.000Z,4.0,-5.0,230,4.0,6+,1022.0,2,METAR,METAR LFMP 222200Z AUTO 23004KT 190V290 CAVOK 04/M05 Q1022,42.737,2.873,41,"Perpignan/Rivesaltes Arpt, OC, FR",CAVOK,[],VFR,,,,,,,,PGF,Perpignan-Rivesaltes (Llabanère) Airport,France,Perpignan/Rivesaltes,https://www.worlddata.info/europe/france/airports.php
1750,LFMT,2025-11-22 22:03:04.822000+00:00,1763848800,2025-11-22T22:00:00.000Z,5.0,-9.0,290,9.0,6+,1021.0,18,METAR,METAR LFMT 222200Z AUTO 29009KT CAVOK 05/M09 Q1021 NOSIG,43.577,3.963,1,"Montpellier/Méditerranee Arpt, OC, FR",CAVOK,[],VFR,,,,,,,,MPL,Montpellier-Méditerranée Airport,France,Montpellier/Méditerranée,https://www.worlddata.info/europe/france/airports.php
1751,LFMU,2025-11-22 21:32:48.180000+00:00,1763847000,2025-11-22T21:30:00.000Z,1.0,-6.0,VRB,3.0,6+,1023.0,2,METAR,METAR LFMU 222130Z AUTO VRB03KT CAVOK 01/M06 Q1023,43.322,3.353,14,"Béziers/Cap d'Agde, OC, FR",CAVOK,[],VFR,,,,,,,,BZR,Béziers-Vias Airport,France,Béziers/Vias,https://www.worlddata.info/europe/france/airports.php
1752,LFMV,2025-11-22 21:34:32.215000+00:00,1763847000,2025-11-22T21:30:00.000Z,2.0,-5.0,340,11.0,6+,1021.0,2,METAR,METAR LFMV 222130Z AUTO 34011KT 300V360 CAVOK 02/M05 Q1021,43.911,4.903,33,"Avignon/Caumont Arpt, PA, FR",CAVOK,[],VFR,,,,,,,,AVN,Avignon-Caumont Airport,France,"Avignon, Vaucluse",https://www.worlddata.info/europe/france/airports.php
1753,LFOB,2025-11-22 21:36:05.452000+00:00,1763847000,2025-11-22T21:30:00.000Z,0.0,-2.0,170,12.0,2.73,1018.0,2,METAR,METAR LFOB 222130Z AUTO 17012KT 4400 -SN BR FEW016 BKN027 BKN035 M00/M02 Q1018 TEMPO 18015G25KT 0800 SN BKN004 OVC008,49.454,2.113,99,"Beauvais/Tille Arpt, HD, FR",BKN,"[{'cover': 'FEW', 'base': 1600}, {'cover': 'BKN', 'base': 2700}, {'cover': 'BKN', 'base': 3500}]",IFR,-SN BR,,,,,,,BVA,Paris-Beauvais Airport,France,Tillé,https://www.worlddata.info/europe/france/airports.php
1754,LFOE,2025-11-22 22:03:01.451000+00:00,1763848800,2025-11-22T22:00:00.000Z,1.0,0.0,160,14.0,3.73,1016.0,2,METAR,METAR LFOE 222200Z AUTO 16014KT 6000 -SNRA OVC006/// ///CB 01/00 Q1016 TEMPO 18020G35KT 4000 FZRA BKN009,49.025,1.222,132,"Evreux/De LEure, NO, FR",OVC,"[{'cover': 'OVC', 'base': 600}]",IFR,-SN -RA,,,,,,,EVX,Évreux-Fauville (BA 105) Air Base,France,Évreux/Fauville,https://www.worlddata.info/europe/france/airports.php
1755,LFOH,2025-11-22 22:03:03.658000+00:00,1763848800,2025-11-22T22:00:00.000Z,4.0,3.0,180,16.0,6+,1013.0,2,METAR,METAR LFOH 222200Z AUTO 18016KT 9999 OVC009 04/03 Q1013,49.533,0.091,87,"Le Havre/Octeville Arpt, NO, FR",OVC,"[{'cover': 'OVC', 'base': 900}]",IFR,,,,,,,,LEH,Le Havre-Octeville Airport,France,Le Havre,https://www.worlddata.info/europe/france/airports.php
1756,LFOK,2025-11-22 21:36:07.946000+00:00,1763847000,2025-11-22T21:30:00.000Z,-4.0,-4.0,180,10.0,4.97,1021.0,2,METAR,METAR LFOK 222130Z AUTO 18010KT 8000 FEW002 M04/M04 Q1021 TEMPO 2000 BR BKN002,48.777,4.165,166,"Châlons-Vatry Arpt, GE, FR",FEW,"[{'cover': 'FEW', 'base': 200}]",MVFR,,,,,,,,XCR,Châlons-Vatry Airport,France,Bussy-Lettrée,https://www.worlddata.info/europe/france/airports.php
1757,LFOP,2025-11-22 22:03:03.714000+00:00,1763848800,2025-11-22T22:00:00.000Z,0.0,0.0,150,17.0,2.73,1014.0,2,METAR,METAR LFOP 222200Z AUTO 15017KT 4400 -SN BR OVC003/// ///CB 00/00 Q1014,49.383,1.182,149,"Rouen/Boos Arpt, NO, FR",OVC,"[{'cover': 'OVC', 'base': 300}]",LIFR,-SN BR,,,,,,,URO,Rouen Vallée de Seine Airport,France,Boos,https://www.worlddata.info/europe/france/airports.php
1758,LFOT,2025-11-22 22:03:02.590000+00:00,1763848800,2025-11-22T22:00:00.000Z,2.0,1.0,150,8.0,6+,1018.0,2,METAR,METAR LFOT 222200Z AUTO 15008KT 9999 -RA BKN028/// BKN038/// OVC064/// ///TCU 02/01 Q1018,47.444,0.728,107,"Tours/Val de Loire Arpt, CV, FR",OVC,"[{'cover': 'BKN', 'base': 2800}, {'cover': 'BKN', 'base': 3800}, {'cover': 'OVC', 'base': 6400}]",MVFR,-RA,,,,,,,TUF,Tours Val de Loire Airport,France,"Tours, Indre-et-Loire",https://www.worlddata.info/europe/france/airports.php
1759,LFOV,2025-11-22 21:34:22.540000+00:00,1763847000,2025-11-22T21:30:00.000Z,3.0,3.0,150,13.0,6+,1015.0,2,METAR,METAR LFOV 222130Z AUTO 15013KT 9999 -RADZ OVC005 03/03 Q1015,48.031,-0.746,99,"Laval/Entrammes Arpt, PD, FR",OVC,"[{'cover': 'OVC', 'base': 500}]",IFR,-RA -DZ,,,,,,,LVA,Laval-Entrammes Airport,France,"Laval, Mayenne",https://www.worlddata.info/europe/france/airports.php
1760,LFPB,2025-11-22 22:03:04.995000+00:00,1763848800,2025-11-22T22:00:00.000Z,0.0,-2.0,150,10.0,6+,1019.0,2,METAR,METAR LFPB 222200Z AUTO 15010KT 9999 SCT012 BKN025 BKN036 M00/M02 Q1019 TEMPO 4000 -SN BKN008,48.967,2.428,50,"Paris/Le Bourge Arpt, ID, FR",BKN,"[{'cover': 'SCT', 'base': 1200}, {'cover': 'BKN', 'base': 2500}, {'cover': 'BKN', 'base': 3600}]",MVFR,,,,,,,,LBG,Paris-Le Bourget Airport,France,"Paris (Le Bourget, Seine-Saint-Denis)",https://www.worlddata.info/europe/france/airports.php
1761,LFPG,2025-11-22 21:36:17.237000+00:00,1763847000,2025-11-22T21:30:00.000Z,-1.0,-2.0,170,12.0,5.59,1019.0,0,METAR,METAR LFPG 222130Z 17012KT 9000 BKN010 BKN053 M01/M02 Q1019 BECMG 4000 -SN,49.015,2.534,107,"Paris/De Gaulle Arpt, ID, FR",BKN,"[{'cover': 'BKN', 'base': 1000}, {'cover': 'BKN', 'base': 5300}]",MVFR,,,,,,,,CDG,Charles de Gaulle International Airport,France,"Paris (Roissy-en-France, Val-d'Oise)",https://www.worlddata.info/europe/france/airports.php
1762,LFPN,2025-11-22 22:03:03.069000+00:00,1763848800,2025-11-22T22:00:00.000Z,0.0,-2.0,180,11.0,6+,1018.0,2,METAR,METAR LFPN 222200Z AUTO 18011KT 9999 BKN010/// BKN014/// BKN040/// M00/M02 Q1018,48.752,2.114,152,"Toussus le Noble Arpt, NO, FR",BKN,"[{'cover': 'BKN', 'base': 1000}, {'cover': 'BKN', 'base': 1400}, {'cover': 'BKN', 'base': 4000}]",MVFR,,,,,,,,TNF,Toussus-le-Noble Airport,France,"Toussus-le-Noble, Yvelines",https://www.worlddata.info/europe/france/airports.php
1763,LFPO,2025-11-22 22:03:05.976000+00:00,1763848800,2025-11-22T22:00:00.000Z,-1.0,-2.0,170,8.0,6+,1019.0,2,METAR,METAR LFPO 222200Z AUTO 17008KT 140V200 9999 SCT009 SCT041 OVC058 M01/M02 Q1019 TEMPO BKN007 BECMG 2000 -SN,48.717,2.384,88,"Paris/Orly Fld, ID, FR",OVC,"[{'cover': 'SCT', 'base': 900}, {'cover': 'SCT', 'base': 4100}, {'cover': 'OVC', 'base': 5800}]",VFR,,,,,,,,ORY,Paris-Orly Airport,France,"Paris (Orly, Val-de-Marne)",https://www.worlddata.info/europe/france/airports.php
1764,LFPT,2025-11-22 21:34:29.477000+00:00,1763847000,2025-11-22T21:30:00.000Z,0.0,-1.0,170,8.0,1.86,1018.0,2,METAR,METAR LFPT 222130Z AUTO 17008KT 3000 SN BR SCT016 BKN022 BKN029 M00/M01 Q1018,49.097,2.041,91,"Pontoise-Cormeilles, ID, FR",BKN,"[{'cover': 'SCT', 'base': 1600}, {'cover': 'BKN', 'base': 2200}, {'cover': 'BKN', 'base': 2900}]",IFR,SN BR,,,,,,,POX,Pontoise-Cormeilles Aerodrome,France,"Cormeilles-en-Vexin, Val-d'Oise",https://www.worlddata.info/europe/france/airports.php
1765,LFPV,2025-11-22 22:03:01.373000+00:00,1763848800,2025-11-22T22:00:00.000Z,-1.0,-2.0,170,10.0,6+,1018.0,2,METAR,METAR LFPV 222200Z AUTO 17010KT 150V210 9999 BKN008 BKN020 BKN029 M01/M02 Q1018 TEMPO 19015G30KT 0900 SN BKN002,48.77,2.205,171,"Villacoublay, ID, FR",BKN,"[{'cover': 'BKN', 'base': 800}, {'cover': 'BKN', 'base': 2000}, {'cover': 'BKN', 'base': 2900}]",IFR,,,,,,,,VIY,Vélizy-Villacoublay Air Base,France,"Vélizy-Villacoublay, Yvelines",https://www.worlddata.info/europe/france/airports.php
1766,LFQQ,2025-11-22 21:50:13.808000+00:00,1763847000,2025-11-22T21:30:00.000Z,-1.0,-3.0,170,13.0,6+,1017.0,2,METAR,METAR LFQQ 222130Z AUTO 17013KT 9999 //////CB M01/M03 Q1017 TEMPO 19020G35KT 0800 SN BKN004 OVC012,50.562,3.089,43,"Lille/Lesquin Arpt, HD, FR",,,,,,,,,,,LIL,Lille Airport,France,Lesquin,https://www.worlddata.info/europe/france/airports.php
1767,LFRB,2025-11-22 21:36:05.622000+00:00,1763847000,2025-11-22T21:30:00.000Z,6.0,5.0,240,3.0,6+,1014.0,2,METAR,METAR LFRB 222130Z AUTO 24003KT CAVOK 06/05 Q1014 TEMPO 3000 BR,48.444,-4.412,91,"Brest/Guipavas Arpt, BR, FR",CAVOK,[],VFR,,,,,,,,BES,Brest Bretagne Airport,France,Brest/Guipavas,https://www.worlddata.info/europe/france/airports.php
1768,LFRC,2025-11-22 21:34:24.351000+00:00,1763847000,2025-11-22T21:30:00.000Z,6.0,6.0,220,15.0,4.97,1011.0,2,METAR,METAR LFRC 222130Z AUTO 22015KT 8000 OVC003 06/06 Q1011,49.65,-1.47,137,"Cherbourg/Manche Arpt, NO, FR",OVC,"[{'cover': 'OVC', 'base': 300}]",LIFR,,,,,,,,CER,Cherbourg-Maupertus Airport,France,"Gonneville-Le Theil, Manche",https://www.worlddata.info/europe/france/airports.php
1769,LFRD,2025-11-22 21:36:21.178000+00:00,1763847000,2025-11-22T21:30:00.000Z,5.0,4.0,190,10.0,5.59,1013.0,2,METAR,METAR LFRD 222130Z AUTO 19010KT 9000 FEW005 SCT025 BKN030 05/04 Q1013 TEMPO 0400 FG VV///,48.589,-2.075,56,"Dinard/Pleurtuit Arpt, BR, FR",BKN,"[{'cover': 'FEW', 'base': 500}, {'cover': 'SCT', 'base': 2500}, {'cover': 'BKN', 'base': 3000}]",MVFR,,,,,,,,DNR,Dinard-Pleurtuit-Saint-Malo Airport,France,"Pleurtuit, Ille-et-Vilaine",https://www.worlddata.info/europe/france/airports.php
1770,LFRG,2025-11-22 21:36:05.668000+00:00,1763847000,2025-11-22T21:30:00.000Z,3.0,2.0,180,19.0,5.59,1013.0,2,METAR,METAR LFRG 222130Z AUTO 18019KT 9000 -SNRA OVC007/// ///TCU 03/02 Q1013,49.365,0.154,146,"Deauville/Saint Gati, NO, FR",OVC,"[{'cover': 'OVC', 'base': 700}]",IFR,-SN -RA,,,,,,,DOL,Deauville-Normandie Airport,France,"Deauville, Calvados",https://www.worlddata.info/europe/france/airports.php
1771,LFRH,2025-11-22 21:36:21.197000+00:00,1763847000,2025-11-22T21:30:00.000Z,8.0,8.0,290,5.0,6+,1014.0,2,METAR,METAR LFRH 222130Z AUTO 29005KT 9999 BKN028 08/08 Q1014 TEMPO 0700 FG VV///,47.761,-3.44,46,"Lorient/Bihoue Arpt, BR, FR",BKN,"[{'cover': 'BKN', 'base': 2800}]",MVFR,,,,,,,,LRT,Lorient South Brittany (Bretagne Sud) Airport,France,Lorient/Lann/Bihoué,https://www.worlddata.info/europe/france/airports.php
1772,LFRI,2025-11-22 21:41:19.282000+00:00,1763847000,2025-11-22T21:30:00.000Z,4.0,4.0,150,15.0,4.97,1015.0,2,METAR,METAR LFRI 222130Z AUTO 15015KT 8000 -RADZ OVC004 04/04 Q1015 BECMG VRB03KT BKN030,46.702,-1.379,89,"La Roche/Les Ajoncs, PD, FR",OVC,"[{'cover': 'OVC', 'base': 400}]",LIFR,-RA -DZ,,,,,,,EDM,La Roche-sur-Yon Airport,France,La Roche-sur-Yon/Les Ajoncs,https://www.worlddata.info/europe/france/airports.php
1773,LFRJ,2025-11-22 21:34:25.177000+00:00,1763847000,2025-11-22T21:30:00.000Z,6.0,6.0,220,7.0,6+,1014.0,2,METAR,METAR LFRJ 222130Z AUTO 22007KT 9999 FEW020 SCT140 06/06 Q1014,48.527,-4.138,109,"Landivisiau, BR, FR",SCT,"[{'cover': 'FEW', 'base': 2000}, {'cover': 'SCT', 'base': 14000}]",VFR,,,,,,,,LDV,Landivisiau Air Base,France,Landivisiau,https://www.worlddata.info/europe/france/airports.php
1774,LFRK,2025-11-22 21:50:13.864000+00:00,1763847000,2025-11-22T21:30:00.000Z,4.0,4.0,190,17.0,6+,1013.0,2,METAR,METAR LFRK 222130Z AUTO 19017KT 9999 -RA BKN010/// BKN015/// OVC044/// //////TCU 04/04 Q1013,49.18,-0.456,66,"Caen/Carpiquet Arpt, NO, FR",OVC,"[{'cover': 'BKN', 'base': 1000}, {'cover': 'BKN', 'base': 1500}, {'cover': 'OVC', 'base': 4400}]",MVFR,-RA,,,,,,,CFR,Caen-Carpiquet Airport,France,"Carpiquet, Calvados",https://www.worlddata.info/europe/france/airports.php
1775,LFRM,2025-11-22 21:34:22.698000+00:00,1763847000,2025-11-22T21:30:00.000Z,3.0,2.0,150,7.0,4.97,1017.0,2,METAR,METAR LFRM 222130Z AUTO 15007KT 110V190 8000 -RA FEW018 BKN024 BKN033 03/02 Q1017,47.949,0.202,51,"Le Mans/Arnage Arpt, PD, FR",BKN,"[{'cover': 'FEW', 'base': 1800}, {'cover': 'BKN', 'base': 2400}, {'cover': 'BKN', 'base': 3300}]",MVFR,-RA,,,,,,,LME,Le Mans-Arnage Airport,France,"Le Mans, Sarthe",https://www.worlddata.info/europe/france/airports.php
1776,LFRN,2025-11-22 21:36:21.237000+00:00,1763847000,2025-11-22T21:30:00.000Z,6.0,5.0,140,8.0,6+,1013.0,2,METAR,METAR LFRN 222130Z AUTO 14008KT 100V170 9999 OVC005 06/05 Q1013 TEMPO 0400 FG VV///,48.069,-1.734,35,"Rennes/St Jacques Arpt, BR, FR",OVC,"[{'cover': 'OVC', 'base': 500}]",IFR,,,,,,,,RNS,Rennes-Saint-Jacques Airport,France,"Saint-Jacques-de-la-Lande, Ille-et-Vilaine",https://www.worlddata.info/europe/france/airports.php
1777,LFRQ,2025-11-22 21:36:21.255000+00:00,1763847000,2025-11-22T21:30:00.000Z,7.0,7.0,290,5.0,6+,1014.0,2,METAR,METAR LFRQ 222130Z AUTO 29005KT 9999 SCT025 07/07 Q1014 TEMPO 2000 BR,47.975,-4.168,94,"Quimper/Pluguffan Arpt, BR, FR",SCT,"[{'cover': 'SCT', 'base': 2500}]",VFR,,,,,,,,UIP,Quimper-Cornouaille Airport,France,Quimper/Pluguffan,https://www.worlddata.info/europe/france/airports.php
1778,LFRS,2025-11-22 21:36:17.279000+00:00,1763847000,2025-11-22T21:30:00.000Z,6.0,5.0,150,14.0,3.11,1014.0,2,METAR,METAR LFRS 222130Z AUTO 15014KT 5000 -RA BR OVC005 06/05 Q1014 BECMG VRB03KT SCT025,47.15,-1.609,26,"Nantes/Atlantique Arpt, PD, FR",OVC,"[{'cover': 'OVC', 'base': 500}]",IFR,-RA BR,,,,,,,NTE,Nantes Atlantique Airport,France,Nantes,https://www.worlddata.info/europe/france/airports.php
1779,LFRT,2025-11-22 21:34:29.681000+00:00,1763847000,2025-11-22T21:30:00.000Z,8.0,8.0,260,6.0,6+,1013.0,2,METAR,METAR LFRT 222130Z AUTO 26006KT 9999 FEW014 SCT020 BKN025 08/08 Q1013,48.536,-2.853,134,"Saint Brieuc/Armor Arpt, BR, FR",BKN,"[{'cover': 'FEW', 'base': 1400}, {'cover': 'SCT', 'base': 2000}, {'cover': 'BKN', 'base': 2500}]",MVFR,,,,,,,,SBK,Saint-Brieuc-Armor Airport,France,"Trémuson, Côtes-d'Armor",https://www.worlddata.info/europe/france/airports.php
1780,LFRV,2025-11-22 21:34:22.774000+00:00,1763847000,2025-11-22T21:30:00.000Z,9.0,9.0,330,8.0,6+,1013.0,2,METAR,METAR LFRV 222130Z AUTO 33008KT 300V360 9999 BKN007 OVC015 09/09 Q1013,47.722,-2.727,132,"Vannes/Meucon Arpt, BR, FR",OVC,"[{'cover': 'BKN', 'base': 700}, {'cover': 'OVC', 'base': 1500}]",IFR,,,,,,,,VNE,Vannes-Meucon Airport,France,Vannes/Meucon,https://www.worlddata.info/europe/france/airports.php
1781,LFRZ,2025-11-22 22:03:06.295000+00:00,1763848800,2025-11-22T22:00:00.000Z,11.0,10.0,280,10.0,6+,1013.0,2,METAR,METAR LFRZ 222200Z AUTO 28010KT 9999 OVC009 11/10 Q1013 BECMG SCT020,47.312,-2.163,2,"St Nazaire/Montoir Arpt, PD, FR",OVC,"[{'cover': 'OVC', 'base': 900}]",IFR,,,,,,,,SNR,Saint-Nazaire-Montoir Airport,France,Saint-Nazaire/Montoir,https://www.worlddata.info/europe/france/airports.php
1782,LFSB,2025-11-22 21:32:48.607000+00:00,1763847000,2025-11-22T21:30:00.000Z,-6.0,-7.0,280,2.0,3.11,1023.0,18,METAR,METAR LFSB 222130Z AUTO 28002KT 5000 BR NSC M06/M07 Q1023 NOSIG,47.614,7.51,262,"Basel/Euro Arpt, GE, FR",CLR,[],MVFR,BR,,,,,,,BSL,EuroAirport Basel-Mulhouse-Freiburg,France,Saint-Louis,https://www.worlddata.info/europe/france/airports.php
1783,LFSD,2025-11-22 21:32:26.708000+00:00,1763847000,2025-11-22T21:30:00.000Z,-5.0,-6.0,300,3.0,4.35,1022.0,2,METAR,METAR LFSD 222130Z AUTO 30003KT 7000 NSC M05/M06 Q1022,47.269,5.09,218,"Dijon-Bourgogne Arpt, BF, FR",CLR,[],MVFR,,,,,,,,DIJ,Dijon-Bourgogne Airport,France,"Ouges, Côte-d'Or",https://www.worlddata.info/europe/france/airports.php
1784,LFSG,2025-11-22 21:34:22.844000+00:00,1763847000,2025-11-22T21:30:00.000Z,-7.0,-8.0,170,2.0,6+,1021.0,2,METAR,METAR LFSG 222130Z AUTO 17002KT CAVOK M07/M08 Q1021,48.325,6.07,320,"Épinal/Mirecourt Arpt, GE, FR",CAVOK,[],VFR,,,,,,,,EPL,Épinal-Mirecourt Airport,France,"Juvaincourt, Vosges",https://www.worlddata.info/europe/france/airports.php
1785,LFSL,2025-11-22 21:32:34.468000+00:00,1763847000,2025-11-22T21:30:00.000Z,0.0,-2.0,120,4.0,6+,1021.0,2,METAR,METAR LFSL 222130Z AUTO 12004KT CAVOK M00/M02 Q1021,45.04,1.486,300,"Brive/Souillac Arpt, GE, FR",CAVOK,[],VFR,,,,,,,,BVE,Brive-Souillac,France,Brive la Gaillarde,https://www.worlddata.info/europe/france/airports.php
1786,LFSN,2025-11-22 21:32:39.149000+00:00,1763847000,2025-11-22T21:30:00.000Z,-5.0,-6.0,110,3.0,3.73,1022.0,2,METAR,METAR LFSN 222130Z AUTO 11003KT 6000 NSC M05/M06 Q1022,48.692,6.231,214,"Nancy/Essey Arpt, GE, FR",CLR,[],MVFR,,,,,,,,ENC,Nancy-Essey Airport,France,"Tomblaine, Meurthe-et-Moselle",https://www.worlddata.info/europe/france/airports.php
1787,LFST,2025-11-22 22:03:02.650000+00:00,1763848800,2025-11-22T22:00:00.000Z,-6.0,-7.0,VRB,2.0,2.86,1023.0,18,METAR,METAR LFST 222200Z AUTO VRB02KT 4600 BR NSC M06/M07 Q1023 NOSIG,48.549,7.64,149,"Strasbourg/Entzheim Arpt, PD, FR",CLR,[],IFR,BR,,,,,,,SXB,Strasbourg Airport,France,Strasbourg,https://www.worlddata.info/europe/france/airports.php
1788,LFTH,2025-11-22 22:03:02.694000+00:00,1763848800,2025-11-22T22:00:00.000Z,6.0,-4.0,310,7.0,6+,1018.0,18,METAR,METAR LFTH 222200Z AUTO 31007KT CAVOK 06/M04 Q1018 NOSIG,43.094,6.146,3,"Toulon/Hyères Arpt, PA, FR",CAVOK,[],VFR,,,,,,,,TLN,Toulon-Hyères Airport,France,"Hyères, Var",https://www.worlddata.info/europe/france/airports.php
1789,LFTW,2025-11-22 21:32:32.969000+00:00,1763847000,2025-11-22T21:30:00.000Z,2.0,-12.0,300,6.0,6+,1021.0,2,METAR,METAR LFTW 222130Z AUTO 30006KT 270V010 CAVOK 02/M12 Q1021,43.757,4.416,91,"Nimes/Garons Arpt, OC, FR",CAVOK,[],VFR,,,,,,,,FNI,Nîmes-Arles-Camargue Airport,France,Nîmes/Garons,https://www.worlddata.info/europe/france/airports.php
1790,LFVP,2025-11-22 21:36:05.821000+00:00,1763847000,2025-11-22T21:30:00.000Z,7.0,6.0,230,13.0,6+,1008.0,2,METAR,METAR LFVP 222130Z AUTO 23013KT 9999 OVC011 07/06 Q1008 TEMPO BKN015,46.764,-56.169,5,"St Pierre Arpt, ML, PM",OVC,"[{'cover': 'OVC', 'base': 1100}]",MVFR,,,,,,,,FSP,St Pierre Airport,Saint Pierre and Miquelon,Saint-Pierre,https://www.worlddata.info/america/stpierre-miquelon/airports.php
1791,LGAD,2025-11-22 21:55:45.412000+00:00,1763848200,2025-11-22T22:00:00.000Z,14.0,14.0,0,0.0,6+,1017.0,0,METAR,METAR LGAD 222150Z 00000KT 9999 FEW010 FEW018TCU BKN030 BKN080 14/14 Q1017,37.923,21.287,8,"Andravida Arpt, J, GR",BKN,"[{'cover': 'FEW', 'base': 1000}, {'cover': 'FEW', 'base': 1800}, {'cover': 'BKN', 'base': 3000}, {'cover': 'BKN', 'base': 8000}]",MVFR,,,,,,,,PYR,Andravida Air Base,Greece,Andravida,https://www.worlddata.info/europe/greece/airports.php
1792,LGAL,2025-11-22 21:55:42.968000+00:00,1763848200,2025-11-22T22:00:00.000Z,19.0,16.0,170,13.0,6+,1014.0,0,METAR,METAR LGAL 222150Z 17013KT 9999 SCT020 19/16 Q1014,40.856,25.945,5,"Alexandroupolis/Dimokritos Arpt, A, GR",SCT,"[{'cover': 'SCT', 'base': 2000}]",VFR,,,,,,,,AXD,Alexandroupoli Democritus Airport,Greece,Alexandroupolis,https://www.worlddata.info/europe/greece/airports.php
1793,LGAV,2025-11-22 21:54:44.507000+00:00,1763848200,2025-11-22T22:00:00.000Z,19.0,12.0,200,5.0,6+,1016.0,16,METAR,METAR LGAV 222150Z 20005KT 9999 SCT025 19/12 Q1016 NOSIG,37.936,23.945,83,"Athens/Venizelos Intl, I, GR",SCT,"[{'cover': 'SCT', 'base': 2500}]",VFR,,,,,,,,ATH,Athens Eleftherios Venizelos International Airport,Greece,Spata-Artemida,https://www.worlddata.info/europe/greece/airports.php
1794,LGBL,2025-11-22 21:55:42.646000+00:00,1763848200,2025-11-22T22:00:00.000Z,17.0,11.0,0,0.0,6+,1014.0,0,METAR,METAR LGBL 222150Z 00000KT 9999 SCT025 BKN080 17/11 Q1014,39.22,22.794,13,"Nea Anchialos Arpt, E, GR",BKN,"[{'cover': 'SCT', 'base': 2500}, {'cover': 'BKN', 'base': 8000}]",VFR,,,,,,,,VOL,Nea Anchialos National Airport,Greece,Nea Anchialos,https://www.worlddata.info/europe/greece/airports.php
1795,LGIO,2025-11-22 21:55:43.110000+00:00,1763848200,2025-11-22T22:00:00.000Z,10.0,9.0,VRB,1.0,,1016.0,2,METAR,METAR LGIO 222150Z AUTO VRB01KT //// // ////// 10/09 Q1016 RE//,39.696,20.823,476,"Ioannina Arpt, D, GR",,,,,,,,,,,IOA,Ioannina King Pyrrhus National Airport,Greece,Ioannina,https://www.worlddata.info/europe/greece/airports.php
1796,LGIR,2025-11-22 21:32:49.533000+00:00,1763846400,2025-11-22T21:20:00.000Z,20.0,14.0,180,12.0,6+,1018.0,16,METAR,METAR LGIR 222120Z 18012KT 9999 FEW020 20/14 Q1018 NOSIG,35.337,25.173,37,"Iraklion Intl, M, GR",FEW,"[{'cover': 'FEW', 'base': 2000}]",VFR,,,,,,,,HER,Heraklion International Nikos Kazantzakis Airport,Greece,Heraklion,https://www.worlddata.info/europe/greece/airports.php
1797,LGKL,2025-11-22 21:56:18.099000+00:00,1763848200,2025-11-22T22:00:00.000Z,15.0,14.0,VRB,1.0,,1017.0,2,METAR,METAR LGKL 222150Z AUTO VRB01KT //// -RA ////// 15/14 Q1017 RE//,37.068,22.026,4,"Kalamata Arpt, J, GR",,,,-RA,,,,,,,KLX,Kalamata Airport,Greece,Kalamata,https://www.worlddata.info/europe/greece/airports.php
