,icaoId,receiptTime,obsTime,reportTime,temp,dewp,wdir,wspd,visib,altim,qcField,metarType,rawOb,lat,lon,elev,name,cover,clouds,fltCat,wxString,slp,presTend,precip,wgst,vertVis,maxT,minT,IATA,Airport name,Country,City,Information
2500,NZWN,2025-11-14 17:34:36.175000+00:00,1763141400,2025-11-14T17:30:00.000Z,15.0,8.0,330,13.0,6+,1000.0,2,METAR,METAR NZWN 141730Z AUTO 33013G24KT 300V360 9999 NCD 15/08 Q1000,-41.331,174.806,12,"Wellington Intl, WG, NZ",CLR,[],VFR,,,,,24.0,,,,WLG,Wellington International Airport,New Zealand,Wellington,https://www.worlddata.info/oceania/new-zealand/airports.php
2501,OBBI,2025-11-14 17:57:05.490000+00:00,1763141400,2025-11-14T17:30:00.000Z,25.0,16.0,100,6.0,6+,1017.0,16,METAR,METAR OBBI 141730Z 10006KT CAVOK 25/16 Q1017 NOSIG,26.271,50.634,6,"Bahrain Intl, MU, BH",CAVOK,[],VFR,,,,,,,,,BAH,Bahrain International Airport,Bahrain,Manama,https://www.worlddata.info/asia/bahrain/airports.php
2502,OEAB,2025-11-14 17:01:03.710000+00:00,1763139600,2025-11-14T17:00:00.000Z,16.0,14.0,200,5.0,6+,1025.0,16,METAR,METAR OEAB 141700Z 20005KT CAVOK 16/14 Q1025 NOSIG,18.24,42.657,2092,"Abha Intl, AS, SA",CAVOK,[],VFR,,,,,,,,,AHB,Abha International Airport,Saudi Arabia,Abha,https://www.worlddata.info/asia/saudi-arabia/airports.php
2503,OEAH,2025-11-14 17:01:03.784000+00:00,1763139600,2025-11-14T17:00:00.000Z,22.0,9.0,0,0.0,6+,1017.0,16,METAR,METAR OEAH 141700Z 00000KT CAVOK 22/09 Q1017 NOSIG,25.285,49.485,180,"Al Ahsa Arpt, AS, SA",CAVOK,[],VFR,,,,,,,,,HOF,Al-Ahsa International Airport,Saudi Arabia,Hofuf,https://www.worlddata.info/asia/saudi-arabia/airports.php
2504,OEBA,2025-11-14 17:01:03.842000+00:00,1763139600,2025-11-14T17:00:00.000Z,21.0,11.0,170,3.0,6+,1021.0,16,METAR,METAR OEBA 141700Z 17003KT 9999 SCT030 21/11 Q1021 NOSIG,20.296,41.634,1659,"Al Baha Arpt, BH, SA",SCT,"[{'cover': 'SCT', 'base': 3000}]",VFR,,,,,,,,,ABT,King Saud Bin Abdulaziz (Al Baha) Airport,Saudi Arabia,Al-Baha,https://www.worlddata.info/asia/saudi-arabia/airports.php
2505,OEBH,2025-11-14 17:01:03.873000+00:00,1763139600,2025-11-14T17:00:00.000Z,25.0,-3.0,90,8.0,6+,1017.0,16,METAR,METAR OEBH 141700Z 09008KT CAVOK 25/M03 Q1017 NOSIG,19.984,42.621,1167,"Bisha Arpt, AS, SA",CAVOK,[],VFR,,,,,,,,,BHH,Bisha Airport,Saudi Arabia,Bisha,https://www.worlddata.info/asia/saudi-arabia/airports.php
2506,OEDF,2025-11-14 17:01:03.905000+00:00,1763139600,2025-11-14T17:00:00.000Z,23.0,16.0,120,5.0,6+,1016.0,16,METAR,METAR OEDF 141700Z 12005KT CAVOK 23/16 Q1016 NOSIG,26.45,49.817,15,"Dammam/King Fahd Intl, AS, SA",CAVOK,[],VFR,,,,,,,,,DMM,King Fahd International Airport,Saudi Arabia,Ad Dammam,https://www.worlddata.info/asia/saudi-arabia/airports.php
2507,OEDM,2025-11-14 17:01:03.937000+00:00,1763139600,2025-11-14T17:00:00.000Z,21.0,-4.0,140,10.0,6+,1017.0,16,METAR,METAR OEDM 141700Z 14010KT CAVOK 21/M04 Q1017 NOSIG,24.45,44.121,922,"Dawadmi Arpt, RD, SA",CAVOK,[],VFR,,,,,,,,,DWD,King Salman Abdulaziz Airport,Saudi Arabia,Dawadmi,https://www.worlddata.info/asia/saudi-arabia/airports.php
2508,OEDR,2025-11-14 17:01:03.961000+00:00,1763139600,2025-11-14T17:00:00.000Z,24.0,19.0,90,3.0,5.59,1015.0,0,METAR,METAR OEDR 141700Z 09003KT 9000 NSC 24/19 Q1015,26.265,50.152,17,"Dhahran, AS, SA",CLR,[],VFR,,,,,,,,,DHA,King Abdulaziz Air Base,Saudi Arabia,Dhahran,https://www.worlddata.info/asia/saudi-arabia/airports.php
2509,OEGN,2025-11-14 17:01:03.991000+00:00,1763139600,2025-11-14T17:00:00.000Z,30.0,21.0,160,3.0,6+,1013.0,16,METAR,METAR OEGN 141700Z 16003KT CAVOK 30/21 Q1013 NOSIG,16.901,42.586,5,"Jazan/King Abdulaziz Arpt, JZ, SA",CAVOK,[],VFR,,,,,,,,,GIZ,Jizan Regional Airport / King Abdullah bin Abdulaziz Airport,Saudi Arabia,Jizan,https://www.worlddata.info/asia/saudi-arabia/airports.php
2510,OEGS,2025-11-14 17:01:04.025000+00:00,1763139600,2025-11-14T17:00:00.000Z,26.0,-2.0,150,8.0,6+,1014.0,16,METAR,METAR OEGS 141700Z 15008KT 9999 FEW040 26/M02 Q1014 NOSIG,26.303,43.774,647,"Qassim Arpt, QS, SA",FEW,"[{'cover': 'FEW', 'base': 4000}]",VFR,,,,,,,,,ELQ,Gassim Airport,Saudi Arabia,Buraidah,https://www.worlddata.info/asia/saudi-arabia/airports.php
2511,OEGT,2025-11-14 17:01:04.055000+00:00,1763139600,2025-11-14T17:00:00.000Z,17.0,6.0,270,8.0,6+,1014.0,16,METAR,METAR OEGT 141700Z 27008KT 9999 SCT040 17/06 Q1014 NOSIG,31.412,37.279,512,"Guriat Arpt, TB, SA",SCT,"[{'cover': 'SCT', 'base': 4000}]",VFR,,,,,,,,,URY,Gurayat Domestic Airport,Saudi Arabia,Gurayat,https://www.worlddata.info/asia/saudi-arabia/airports.php
2512,OEHL,2025-11-14 17:06:16.258000+00:00,1763139600,2025-11-14T17:00:00.000Z,17.0,13.0,300,12.0,6+,1016.0,0,METAR,METAR OEHL 141700Z 30012KT 9999 TS FEW030CB BKN040 17/13 Q1016 TEMPO 3000 TSRA,27.438,41.686,1002,"Hail Arpt, HL, SA",BKN,"[{'cover': 'FEW', 'base': 3000}, {'cover': 'BKN', 'base': 4000}]",VFR,TS,,,,,,,,HAS,Ha'il Airport,Saudi Arabia,Ha'il,https://www.worlddata.info/asia/saudi-arabia/airports.php
2513,OEJN,2025-11-14 17:45:44.847000+00:00,1763142120,2025-11-14T17:42:00.000Z,24.0,24.0,360,11.0,3.73,1012.0,16,SPECI,SPECI OEJN 141742Z 36011KT 6000 TSRA FEW030CB BKN040 24/24 Q1012 NOSIG,21.685,39.166,8,"Jeddah/King Abdulaziz Intl, ML, SA",BKN,"[{'cover': 'FEW', 'base': 3000}, {'cover': 'BKN', 'base': 4000}]",MVFR,TSRA,,,,,,,,JED,King Abdulaziz International Airport,Saudi Arabia,Jeddah,https://www.worlddata.info/asia/saudi-arabia/airports.php
2514,OEKM,2025-11-14 17:01:02.573000+00:00,1763139600,2025-11-14T17:00:00.000Z,17.0,12.0,200,5.0,6+,1025.0,16,METAR,METAR OEKM 141700Z 20005KT CAVOK 17/12 Q1025 NOSIG,18.301,42.798,2038,"Khamis Mushait Arpt, AS, SA",CAVOK,[],VFR,,,,,,,,,KMX,King Khalid Air Base,Saudi Arabia,Khamis Mushait,https://www.worlddata.info/asia/saudi-arabia/airports.php
2515,OEMA,2025-11-14 17:01:02.604000+00:00,1763139600,2025-11-14T17:00:00.000Z,22.0,16.0,20,6.0,6+,1016.0,16,METAR,METAR OEMA 141700Z 02006KT 9999 BKN040 22/16 Q1016 NOSIG,24.553,39.705,639,"Madinah/Abdulaziz Intl, MD, SA",BKN,"[{'cover': 'BKN', 'base': 4000}]",VFR,,,,,,,,,MED,Prince Mohammad Bin Abdulaziz Airport,Saudi Arabia,Medina,https://www.worlddata.info/asia/saudi-arabia/airports.php
2516,OENG,2025-11-14 17:01:02.677000+00:00,1763139600,2025-11-14T17:00:00.000Z,21.0,-2.0,50,2.0,6+,1021.0,16,METAR,METAR OENG 141700Z 05002KT CAVOK 21/M02 Q1021 NOSIG,17.611,44.419,1210,"Nejran Arpt, NR, SA",CAVOK,[],VFR,,,,,,,,,EAM,Najran Domestic Airport,Saudi Arabia,Najran,https://www.worlddata.info/asia/saudi-arabia/airports.php
2517,OEPA,2025-11-14 17:01:02.705000+00:00,1763139600,2025-11-14T17:00:00.000Z,23.0,2.0,130,13.0,6+,1015.0,16,METAR,METAR OEPA 141700Z 13013KT CAVOK 23/02 Q1015 NOSIG,28.335,46.125,361,"Al Qaisumah/Hafr Al-Batin Arpt, AS, SA",CAVOK,[],VFR,,,,,,,,,AQI,Al Qaisumah/Hafr Al Batin Airport,Saudi Arabia,Qaisumah,https://www.worlddata.info/asia/saudi-arabia/airports.php
2518,OEPS,2025-11-14 17:06:11.976000+00:00,1763139300,2025-11-14T17:00:00.000Z,21.8,-3.5,90,5.0,6+,1020.1,4,METAR,METAR OEPS 141655Z 09005KT 9999 SKC 22/M03 A3012 RMK AO2A SLP180 WND DATA ESTMD ALTSG/SLP ESTMD T02181035,24.063,47.581,503,"Al-Kharj/Sultan Arpt, RD, SA",SKC,[],VFR,,1018.0,,,,,,,AKH,Prince Sultan Air Base,Saudi Arabia,,https://www.worlddata.info/asia/saudi-arabia/airports.php
2519,OERF,2025-11-14 17:01:02.747000+00:00,1763139600,2025-11-14T17:00:00.000Z,22.0,13.0,290,5.0,6+,1014.0,16,METAR,METAR OERF 141700Z 29005KT 9999 RA BKN040 22/13 Q1014 NOSIG,29.626,43.491,441,"Rafha Arpt, HS, SA",BKN,"[{'cover': 'BKN', 'base': 4000}]",VFR,RA,,,,,,,,RAH,Rafha Domestic Airport,Saudi Arabia,Rafha,https://www.worlddata.info/asia/saudi-arabia/airports.php
2520,OERK,2025-11-14 17:01:02.772000+00:00,1763139600,2025-11-14T17:00:00.000Z,22.0,-5.0,130,3.0,6+,1018.0,16,METAR,METAR OERK 141700Z 13003KT CAVOK 22/M05 Q1018 NOSIG,24.945,46.702,618,"Riyadh/King Khaled Intl, RD, SA",CAVOK,[],VFR,,,,,,,,,RUH,King Khaled International Airport,Saudi Arabia,Riyadh,https://www.worlddata.info/asia/saudi-arabia/airports.php
2521,OERR,2025-11-14 17:01:02.805000+00:00,1763139600,2025-11-14T17:00:00.000Z,21.0,4.0,180,5.0,6+,1011.0,16,METAR,METAR OERR 141700Z 18005KT 9999 FEW040 21/04 Q1011 NOSIG,30.907,41.138,554,"Arar Arpt, HS, SA",FEW,"[{'cover': 'FEW', 'base': 4000}]",VFR,,,,,,,,,RAE,Arar Domestic Airport,Saudi Arabia,Arar,https://www.worlddata.info/asia/saudi-arabia/airports.php
2522,OESH,2025-11-14 17:01:02.887000+00:00,1763139600,2025-11-14T17:00:00.000Z,24.0,-3.0,80,8.0,6+,1019.0,16,METAR,METAR OESH 141700Z 08008KT CAVOK 24/M03 Q1019 NOSIG,17.467,47.121,720,"Sharurah Arpt, NR, SA",CAVOK,[],VFR,,,,,,,,,SHW,Sharurah Domestic Airport,Saudi Arabia,Sharurah,https://www.worlddata.info/asia/saudi-arabia/airports.php
2523,OESK,2025-11-14 17:01:02.920000+00:00,1763139600,2025-11-14T17:00:00.000Z,21.0,8.0,300,9.0,6+,1016.0,16,METAR,METAR OESK 141700Z 30009KT 9999 BKN040 21/08 Q1016 NOSIG,29.785,40.1,671,"Al-Jouf Arpt, AJ, SA",BKN,"[{'cover': 'BKN', 'base': 4000}]",VFR,,,,,,,,,AJF,Al-Jawf Domestic Airport,Saudi Arabia,Al-Jawf,https://www.worlddata.info/asia/saudi-arabia/airports.php
2524,OETB,2025-11-14 17:01:02.943000+00:00,1763139600,2025-11-14T17:00:00.000Z,20.0,4.0,330,19.0,4.97,1014.0,16,METAR,METAR OETB 141700Z 33019KT 8000 FEW035CB SCT040 20/04 Q1014 NOSIG,28.366,36.619,770,"Tabuk Arpt, TB, SA",SCT,"[{'cover': 'FEW', 'base': 3500}, {'cover': 'SCT', 'base': 4000}]",MVFR,,,,,,,,,TUU,Tabuk Airport,Saudi Arabia,Tabuk,https://www.worlddata.info/asia/saudi-arabia/airports.php
2525,OETF,2025-11-14 17:01:02.974000+00:00,1763139600,2025-11-14T17:00:00.000Z,21.0,12.0,240,4.0,6+,1020.0,16,METAR,METAR OETF 141700Z 24004KT 9999 SCT030 21/12 Q1020 NOSIG,21.483,40.544,1460,"Taif Arpt, ML, SA",SCT,"[{'cover': 'SCT', 'base': 3000}]",VFR,,,,,,,,,TIF,Ta’if Regional Airport,Saudi Arabia,Ta’if,https://www.worlddata.info/asia/saudi-arabia/airports.php
2526,OETR,2025-11-14 17:01:03.009000+00:00,1763139600,2025-11-14T17:00:00.000Z,17.0,4.0,280,6.0,6+,1014.0,16,METAR,METAR OETR 141700Z 28006KT CAVOK 17/04 Q1014 NOSIG,31.693,38.731,854,"Turaif Arpt, HS, SA",CAVOK,[],VFR,,,,,,,,,TUI,Turaif Domestic Airport,Saudi Arabia,Turaif,https://www.worlddata.info/asia/saudi-arabia/airports.php
2527,OEWD,2025-11-14 17:01:03.040000+00:00,1763139600,2025-11-14T17:00:00.000Z,22.0,-1.0,120,8.0,6+,1017.0,16,METAR,METAR OEWD 141700Z 12008KT CAVOK 22/M01 Q1017 NOSIG,20.504,45.197,629,"Wadi/Al Dawasir Arpt, RD, SA",CAVOK,[],VFR,,,,,,,,,WAE,Wadi Al Dawasir Domestic Airport,Saudi Arabia,Wadi Al Dawasir,https://www.worlddata.info/asia/saudi-arabia/airports.php
2528,OEWJ,2025-11-14 17:01:03.076000+00:00,1763139600,2025-11-14T17:00:00.000Z,25.0,13.0,290,15.0,6+,1013.0,16,METAR,METAR OEWJ 141700Z 29015KT 9999 SCT040 25/13 Q1013 NOSIG,26.199,36.476,8,"Al Wejh Arpt, TB, SA",SCT,"[{'cover': 'SCT', 'base': 4000}]",VFR,,,,,,,,,EJH,Al Wajh Domestic Airport,Saudi Arabia,Al Wajh,https://www.worlddata.info/asia/saudi-arabia/airports.php
2529,OEYN,2025-11-14 17:01:03.108000+00:00,1763139600,2025-11-14T17:00:00.000Z,24.0,21.0,100,5.0,6+,1011.0,16,METAR,METAR OEYN 141700Z 10005KT 9999 SCT040 24/21 Q1011 NOSIG,24.144,38.063,20,"Yenbo/Moshin Bin Arpt, MD, SA",SCT,"[{'cover': 'SCT', 'base': 4000}]",VFR,,,,,,,,,YNB,Prince Abdul Mohsin bin Abdulaziz International Airport / Yanbu Airport,Saudi Arabia,Yanbu,https://www.worlddata.info/asia/saudi-arabia/airports.php
2530,OIAA,2025-11-14 17:03:19.752000+00:00,1763139600,2025-11-14T17:00:00.000Z,23.0,19.0,130,4.0,3.11,1016.0,0,METAR,METAR OIAA 141700Z 13004KT 5000 HZ NSC 23/19 Q1016,30.366,48.23,4,"Abadan Intl, KZ, IR",CLR,[],MVFR,HZ,,,,,,,,ABD,Abadan Airport,Iran,Abadan,https://www.worlddata.info/asia/iran/airports.php
2531,OIAG,2025-11-14 17:03:31.580000+00:00,1763139600,2025-11-14T17:00:00.000Z,22.0,12.0,0,0.0,4.97,1016.0,0,METAR,METAR OIAG 141700Z 00000KT 8000 NSC 22/12 Q1016,30.74,49.684,17,"Omidieh/Aghajan Arpt, KZ, IR",CLR,[],MVFR,,,,,,,,,AKW,Aghajari Airport,Iran,Aghajari,https://www.worlddata.info/asia/iran/airports.php
2532,OIAH,2025-11-14 17:03:55.711000+00:00,1763139600,2025-11-14T17:00:00.000Z,17.0,4.0,0,0.0,6+,1020.0,0,METAR,METAR OIAH 141700Z 00000KT CAVOK 17/04 Q1020,30.336,50.83,730,"Gachsaran Arpt, KB, IR",CAVOK,[],VFR,,,,,,,,,GCH,Gachsaran Airport,Iran,Gachsaran,https://www.worlddata.info/asia/iran/airports.php
2533,OIAM,2025-11-14 17:03:31.660000+00:00,1763139600,2025-11-14T17:00:00.000Z,23.0,20.0,0,0.0,1.86,1017.0,0,METAR,METAR OIAM 141700Z 00000KT 3000 BR NSC 23/20 Q1017,30.556,49.152,7,"Bandar Mahshahr Arpt, KZ, IR",CLR,[],IFR,BR,,,,,,,,MRX,Mahshahr Airport,Iran,Mahshahr,https://www.worlddata.info/asia/iran/airports.php
2534,OIAW,2025-11-14 17:33:23.687000+00:00,1763141400,2025-11-14T17:30:00.000Z,21.0,10.0,160,2.0,3.11,1016.0,0,METAR,METAR OIAW 141730Z 16002KT 5000 HZ NSC 21/10 Q1016,31.343,48.751,25,"Ahwaz Arpt, KZ, IR",CLR,[],MVFR,HZ,,,,,,,,AWZ,Lieutenant General Qasem Soleimani International Airport,Iran,Ahvaz,https://www.worlddata.info/asia/iran/airports.php
2535,OIBB,2025-11-14 17:33:23.497000+00:00,1763141400,2025-11-14T17:30:00.000Z,24.0,13.0,90,4.0,4.97,1016.0,0,METAR,METAR OIBB 141730Z 09004KT 8000 NSC 24/13 Q1016 A3001,28.947,50.834,15,"Bushehr Arpt, BS, IR",CLR,[],MVFR,,,,,,,,,BUZ,Bushehr Airport,Iran,Bushehr,https://www.worlddata.info/asia/iran/airports.php
2536,OIBK,2025-11-14 17:03:19.824000+00:00,1763139600,2025-11-14T17:00:00.000Z,25.0,7.0,0,0.0,6+,1017.0,0,METAR,METAR OIBK 141700Z 00000KT CAVOK 25/07 Q1017,26.526,53.98,27,"Kish Island Arpt, HR, IR",CAVOK,[],VFR,,,,,,,,,KIH,Kish International Airport,Iran,Kish Island,https://www.worlddata.info/asia/iran/airports.php
2537,OIBL,2025-11-14 17:03:32.308000+00:00,1763139600,2025-11-14T17:00:00.000Z,22.0,10.0,30,6.0,4.97,1017.0,0,METAR,METAR OIBL 141700Z 03006KT 8000 NSC 22/10 Q1017,26.532,54.825,25,"Bandar Lengeh Arpt, HR, IR",CLR,[],MVFR,,,,,,,,,BDH,Bandar Lengeh International Airport,Iran,Bandar Lengeh,https://www.worlddata.info/asia/iran/airports.php
2538,OIBP,2025-11-14 17:03:26.484000+00:00,1763139600,2025-11-14T17:00:00.000Z,21.0,14.0,0,0.0,6+,1016.0,0,METAR,METAR OIBP 141700Z 00000KT CAVOK 21/14 Q1016 A3002,27.38,52.738,13,"Persian Gulf Intl, BS, IR",CAVOK,[],VFR,,,,,,,,,PGU,Persian Gulf International Airport,Iran,Khiyaroo,https://www.worlddata.info/asia/iran/airports.php
2539,OICC,2025-11-14 17:33:24.583000+00:00,1763141400,2025-11-14T17:30:00.000Z,13.0,-7.0,120,6.0,6+,1022.0,0,METAR,METAR OICC 141730Z 12006KT CAVOK 13/M07 Q1022 A3018,34.346,47.158,1310,"Kermanshah Intl, KR, IR",CAVOK,[],VFR,,,,,,,,,KSH,Shahid Ashrafi Esfahani Airport,Iran,Kermanshah,https://www.worlddata.info/asia/iran/airports.php
2540,OICI,2025-11-14 17:03:31.729000+00:00,1763139600,2025-11-14T17:00:00.000Z,13.0,1.0,110,4.0,5.59,1022.0,0,METAR,METAR OICI 141700Z 11004KT 9000 NSC 13/01 Q1022 A3018,33.588,46.397,1323,"Ilan Arpt, IL, IR",CLR,[],VFR,,,,,,,,,IIL,Ilam Airport,Iran,Ilam,https://www.worlddata.info/asia/iran/airports.php
2541,OICK,2025-11-14 17:03:26.555000+00:00,1763139600,2025-11-14T17:00:00.000Z,13.0,-5.0,40,2.0,6+,1021.0,0,METAR,METAR OICK 141700Z 04002KT CAVOK 13/M05 Q1021 A3016,33.435,48.283,1156,"Khorram Abad Arpt, LR, IR",CAVOK,[],VFR,,,,,,,,,KHD,Khoram Abad Airport,Iran,,https://www.worlddata.info/asia/iran/airports.php
2542,OICS,2025-11-14 17:03:26.643000+00:00,1763139600,2025-11-14T17:00:00.000Z,11.0,-9.0,VRB,2.0,6+,1021.0,0,METAR,METAR OICS 141700Z VRB02KT CAVOK 11/M09 Q1021 A3015,35.245,47.009,1369,"Sanandaj Arpt, KR, IR",CAVOK,[],VFR,,,,,,,,,SDG,Sanandaj Airport,Iran,,https://www.worlddata.info/asia/iran/airports.php
2543,OIFM,2025-11-14 17:33:23.802000+00:00,1763141400,2025-11-14T17:30:00.000Z,8.0,-14.0,120,4.0,6+,1023.0,0,METAR,METAR OIFM 141730Z 12004KT CAVOK 08/M14 Q1023 A3023,32.752,51.866,1539,"Esfahan Intl, EF, IR",CAVOK,[],VFR,,,,,,,,,IFN,Isfahan Shahid Beheshti International Airport,Iran,Isfahan,https://www.worlddata.info/asia/iran/airports.php
2544,OIFS,2025-11-14 17:03:32.631000+00:00,1763139600,2025-11-14T17:00:00.000Z,7.0,-17.0,230,2.0,6+,1025.0,0,METAR,METAR OIFS 141700Z 23002KT CAVOK 07/M17 Q1025,32.297,50.842,2042,"Shahre Kord Arpt, CM, IR",CAVOK,[],VFR,,,,,,,,,CQD,Shahrekord Airport,Iran,Shahrekord,https://www.worlddata.info/asia/iran/airports.php
2545,OIGG,2025-11-14 17:03:20.014000+00:00,1763139600,2025-11-14T17:00:00.000Z,16.0,16.0,0,0.0,2.49,1018.0,0,METAR,METAR OIGG 141700Z 00000KT 4000 BR BKN010 BKN060 16/16 Q1018,37.325,49.606,-16,"Rasht/Jangal Arpt, GI, IR",BKN,"[{'cover': 'BKN', 'base': 1000}, {'cover': 'BKN', 'base': 6000}]",IFR,BR,,,,,,,,RAS,Sardar-e-Jangal Airport,Iran,Rasht,https://www.worlddata.info/asia/iran/airports.php
2546,OIHH,2025-11-14 17:03:26.708000+00:00,1763139600,2025-11-14T17:00:00.000Z,6.0,-14.0,70,2.0,6+,1022.0,0,METAR,METAR OIHH 141700Z 07002KT CAVOK 06/M14 Q1022 A3019,34.869,48.553,1742,"Hamadan Arpt, HM, IR",CAVOK,[],VFR,,,,,,,,,HDM,Hamadan Airport,Iran,Hamadan,https://www.worlddata.info/asia/iran/airports.php
2547,OIIE,2025-11-14 17:03:20.101000+00:00,1763139600,2025-11-14T17:00:00.000Z,12.0,-7.0,40,4.0,6+,1021.0,0,METAR,METAR OIIE 141700Z 04004KT CAVOK 12/M07 Q1021,35.416,51.152,993,"Tehran/Khomeini Intl, TH, IR",CAVOK,[],VFR,,,,,,,,,IKA,Imam Khomeini International Airport,Iran,Tehran,https://www.worlddata.info/asia/iran/airports.php
2548,OIII,2025-11-14 17:33:23.957000+00:00,1763141400,2025-11-14T17:30:00.000Z,15.0,-4.0,20,4.0,6+,1022.0,0,METAR,METAR OIII 141730Z 02004KT CAVOK 15/M04 Q1022 A3019,35.686,51.304,1182,"Tehran/Mehrabad Intl, TH, IR",CAVOK,[],VFR,,,,,,,,,THR,Mehrabad International Airport,Iran,Tehran,https://www.worlddata.info/asia/iran/airports.php
2549,OIIK,2025-11-14 17:03:32.373000+00:00,1763139600,2025-11-14T17:00:00.000Z,12.0,-5.0,80,6.0,6+,1022.0,0,METAR,METAR OIIK 141700Z 08006KT CAVOK 12/M05 Q1022,36.243,50.045,1278,"Qazvin Arpt, ZA, IR",CAVOK,[],VFR,,,,,,,,,GZW,Qazvin Airport,Iran,Qazvin,https://www.worlddata.info/asia/iran/airports.php
2550,OIIP,2025-11-14 17:03:32.715000+00:00,1763139600,2025-11-14T17:00:00.000Z,14.0,-7.0,110,8.0,6+,1021.0,0,METAR,METAR OIIP 141700Z 11008KT CAVOK 14/M07 Q1021 A3015,35.776,50.827,1270,"Karaj/Payam Arpt, TH, IR",CAVOK,[],VFR,,,,,,,,,PYK,Payam Karaj International Airport,Iran,Karaj,https://www.worlddata.info/asia/iran/airports.php
2551,OIKB,2025-11-14 17:33:24.065000+00:00,1763141400,2025-11-14T17:30:00.000Z,22.0,2.0,260,4.0,6+,1016.0,0,METAR,METAR OIKB 141730Z 26004KT CAVOK 22/02 Q1016 A3001,27.218,56.378,6,"Bandarabbass Intl, HR, IR",CAVOK,[],VFR,,,,,,,,,BND,Bandar Abbas International Airport,Iran,Bandar Abbas,https://www.worlddata.info/asia/iran/airports.php
2552,OIKK,2025-11-14 17:03:20.884000+00:00,1763139600,2025-11-14T17:00:00.000Z,8.0,-14.0,340,4.0,6+,1025.0,0,METAR,METAR OIKK 141700Z 34004KT CAVOK 08/M14 Q1025 A3027,30.251,56.964,1749,"Kerman Arpt, KR, IR",CAVOK,[],VFR,,,,,,,,,KER,Ayatollah Hashemi Rafsanjani International Airport,Iran,Kerman,https://www.worlddata.info/asia/iran/airports.php
2553,OIKQ,2025-11-14 17:03:31.804000+00:00,1763139600,2025-11-14T17:00:00.000Z,22.0,13.0,340,4.0,4.35,1016.0,0,METAR,METAR OIKQ 141700Z 34004KT 7000 NSC 22/13 Q1016,26.755,55.902,9,"Qeshm Island Intl, HR, IR",CLR,[],MVFR,,,,,,,,,GSM,Qeshm Dayrestan International Airport,Iran,Dayrestan,https://www.worlddata.info/asia/iran/airports.php
2554,OIMB,2025-11-14 17:03:32.792000+00:00,1763139600,2025-11-14T17:00:00.000Z,5.0,-18.0,100,4.0,6+,1025.0,0,METAR,METAR OIMB 141700Z 10004KT CAVOK 05/M18 Q1025 A3027,32.894,59.29,1512,"Birjand Intl, KR, IR",CAVOK,[],VFR,,,,,,,,,XBJ,Birjand International Airport,Iran,Birjand,https://www.worlddata.info/asia/iran/airports.php
2555,OIMM,2025-11-14 17:33:24.170000+00:00,1763141400,2025-11-14T17:30:00.000Z,12.0,-8.0,190,6.0,6+,1022.0,0,METAR,METAR OIMM 141730Z 19006KT CAVOK 12/M08 Q1022 A3020,36.236,59.639,995,"Mashhad Intl, KR, IR",CAVOK,[],VFR,,,,,,,,,MHD,Mashhad International Airport,Iran,Mashhad,https://www.worlddata.info/asia/iran/airports.php
2556,OIMN,2025-11-14 17:03:32.855000+00:00,1763139600,2025-11-14T17:00:00.000Z,9.0,-8.0,220,4.0,6+,1022.0,0,METAR,METAR OIMN 141700Z 22004KT CAVOK 09/M08 Q1022,37.488,57.303,1065,"Bojnord Arpt, KR, IR",CAVOK,[],VFR,,,,,,,,,BJB,Bojnord Airport,Iran,Bojnord,https://www.worlddata.info/asia/iran/airports.php
2557,OINE,2025-11-14 17:03:32.427000+00:00,1763139600,2025-11-14T17:00:00.000Z,14.0,9.0,60,4.0,4.35,1017.0,0,METAR,METAR OINE 141700Z 06004KT 7000 NSC 14/09 Q1017,37.383,55.452,125,"Kalaleh Arpt, MZ, IR",CLR,[],MVFR,,,,,,,,,KLM,Kalaleh Airport,Iran,Kalaleh,https://www.worlddata.info/asia/iran/airports.php
2558,OING,2025-11-14 17:33:23.572000+00:00,1763141400,2025-11-14T17:30:00.000Z,16.0,15.0,270,4.0,1.86,1019.0,0,METAR,METAR OING 141730Z 27004KT 3000 BR OVC010 16/15 Q1019,36.908,54.404,0,"Gorgan Arpt, MZ, IR",OVC,"[{'cover': 'OVC', 'base': 1000}]",IFR,BR,,,,,,,,GBT,Gorgan Airport,Iran,Gorgan,https://www.worlddata.info/asia/iran/airports.php
2559,OINN,2025-11-14 17:03:31.882000+00:00,1763139600,2025-11-14T17:00:00.000Z,15.0,14.0,180,2.0,3.73,1017.0,0,METAR,METAR OINN 141700Z 18002KT 6000 FEW025 BKN180 15/14 Q1017,36.663,51.465,-25,"Noshahr Arpt, MZ, IR",BKN,"[{'cover': 'FEW', 'base': 2500}, {'cover': 'BKN', 'base': 18000}]",MVFR,,,,,,,,,NSH,Nowshahr Airport,Iran,Nowshahr,https://www.worlddata.info/asia/iran/airports.php
2560,OINR,2025-11-14 17:03:31.947000+00:00,1763139600,2025-11-14T17:00:00.000Z,18.0,15.0,250,1.0,2.49,1017.0,0,METAR,METAR OINR 141700Z 25001KT 4000 HZ BKN025 18/15 Q1017,36.91,50.68,-19,"Ramsar Arpt, MZ, IR",BKN,"[{'cover': 'BKN', 'base': 2500}]",IFR,HZ,,,,,,,,RZR,Ramsar Airport,Iran,Ramsar,https://www.worlddata.info/asia/iran/airports.php
